Date,Open,High,Low,Close,Adj Close,Volume
2017-04-27,1.2850332260131836,1.2913223505020142,1.2843730449676514,1.2848351001739502,1.2848351001739502,0
2017-04-28,1.2894906997680664,1.2953367233276367,1.2892745733261108,1.2893576622009277,1.2893576622009277,0
2017-05-01,1.2932261228561401,1.2938284873962402,1.2903059720993042,1.2931592464447021,1.2931592464447021,0
2017-05-02,1.2898067235946655,1.2928247451782227,1.2866535186767578,1.2897402048110962,1.2897402048110962,0
2017-05-03,1.2943308353424072,1.2950012683868408,1.2885435819625854,1.2941633462905884,1.2941633462905884,0
2017-05-04,1.287316083908081,1.2923235893249512,1.283235788345337,1.287166953086853,1.287166953086853,0
2017-05-05,1.2926075458526611,1.2968318462371826,1.2903059720993042,1.2924906015396118,1.2924906015396118,0
2017-05-08,1.2968655824661255,1.298701286315918,1.2931592464447021,1.296562910079956,1.296562910079956,0
2017-05-09,1.2941968441009521,1.295873999595642,1.2904558181762695,1.2943308353424072,1.2943308353424072,0
2017-05-10,1.2950012683868408,1.2990386486053467,1.2928917407989502,1.2948503494262695,1.2948503494262695,0
2017-05-11,1.2929418087005615,1.2950012683868408,1.2850496768951416,1.2930588722229004,1.2930588722229004,0
2017-05-12,1.288875699043274,1.2901561260223389,1.2845544815063477,1.2891582250595093,1.2891582250595093,0
2017-05-15,1.2884771823883057,1.2941633462905884,1.2884604930877686,1.2886598110198975,1.2886598110198975,0
2017-05-16,1.290289282798767,1.2949342727661133,1.286852240562439,1.2903059720993042,1.2903059720993042,0
2017-05-17,1.2917059659957886,1.2990050315856934,1.2909555435180664,1.2916892766952515,1.2916892766952515,0
2017-05-18,1.296983242034912,1.3048017024993896,1.2937448024749756,1.2970168590545654,1.2970168590545654,0
2017-05-19,1.2953367233276367,1.303475022315979,1.2942973375320435,1.2958402633666992,1.2958402633666992,0
2017-05-22,1.300931453704834,1.3042571544647217,1.2966468334197998,1.3012192249298096,1.3012192249298096,0
2017-05-23,1.2992074489593506,1.3027278184890747,1.2954542636871338,1.2995283603668213,1.2995283603668213,0
2017-05-24,1.2957731485366821,1.2999167442321777,1.2931759357452393,1.2956557273864746,1.2956557273864746,0
2017-05-25,1.297774314880371,1.3007283210754395,1.293426752090454,1.2980270385742188,1.2980270385742188,0
2017-05-26,1.2929919958114624,1.2931592464447021,1.2779062986373901,1.293326497077942,1.293326497077942,0
2017-05-29,1.2813942432403564,1.2850167751312256,1.2812464237213135,1.281427025794983,1.281427025794983,0
2017-05-30,1.2814927101135254,1.2888091802597046,1.2795578241348267,1.281410574913025,1.281410574913025,0
2017-05-31,1.2809181213378906,1.2917225360870361,1.2771717309951782,1.2809016704559326,1.2809016704559326,0
2017-06-01,1.2875481843948364,1.2913223505020142,1.283186435699463,1.2875481843948364,1.2875481843948364,0
2017-06-02,1.2886598110198975,1.29027259349823,1.2846699953079224,1.2888258695602417,1.2888258695602417,0
2017-06-05,1.2865707874298096,1.2939958572387695,1.2861571311950684,1.2870012521743774,1.2870012521743774,0
2017-06-06,1.2906723022460938,1.2949174642562866,1.2874983549118042,1.2907389402389526,1.2907389402389526,0
2017-06-07,1.2906723022460938,1.2965795993804932,1.2888922691345215,1.2906723022460938,1.2906723022460938,0
2017-06-08,1.2962266206741333,1.2980270385742188,1.2909722328186035,1.2962098121643066,1.2962098121643066,0
2017-06-09,1.2725884914398193,1.2798854112625122,1.264222502708435,1.2722970247268677,1.2722970247268677,0
2017-06-12,1.2744048833847046,1.2769761085510254,1.265006184577942,1.2739177942276,1.2739177942276,0
2017-06-13,1.2670255899429321,1.2746973037719727,1.2643344402313232,1.2669775485992432,1.2669775485992432,0
2017-06-14,1.275071144104004,1.2811479568481445,1.2725075483322144,1.2750548124313354,1.2750548124313354,0
2017-06-15,1.2756567001342773,1.2794759273529053,1.2692127227783203,1.2754452228546143,1.2754452228546143,0
2017-06-16,1.2760798931121826,1.2802950143814087,1.2759984731674194,1.275835633277893,1.275835633277893,0
2017-06-19,1.2774981260299683,1.2815254926681519,1.27273428440094,1.277955174446106,1.277955174446106,0
2017-06-20,1.2731068134307861,1.2755264043807983,1.260636568069458,1.273236632347107,1.273236632347107,0
2017-06-21,1.2632642984390259,1.2709063291549683,1.2590811252593994,1.263248324394226,1.263248324394226,0
2017-06-22,1.2675877809524536,1.2687134742736816,1.2654863595962524,1.2675718069076538,1.2675718069076538,0
2017-06-23,1.2680699825286865,1.2743724584579468,1.2677323818206787,1.267812728881836,1.267812728881836,0
2017-06-26,1.2744048833847046,1.2759984731674194,1.2707772254943848,1.2743399143218994,1.2743399143218994,0
2017-06-27,1.2724264860153198,1.2794759273529053,1.2717629671096802,1.2724589109420776,1.2724589109420776,0
2017-06-28,1.281295657157898,1.2972356081008911,1.279737949371338,1.281295657157898,1.281295657157898,0
2017-06-29,1.2939121723175049,1.300102710723877,1.2939121723175049,1.2941465377807617,1.2941465377807617,0
2017-06-30,1.3008975982666016,1.3031013011932373,1.2956221103668213,1.3011176586151123,1.3011176586151123,0
2017-07-03,1.3017443418502808,1.3022528886795044,1.293326497077942,1.301642656326294,1.301642656326294,0
2017-07-04,1.2946324348449707,1.2958402633666992,1.2917894124984741,1.2948671579360962,1.2948671579360962,0
2017-07-05,1.2936609983444214,1.2948336601257324,1.2895737886428833,1.2934937477111816,1.2934937477111816,0
2017-07-06,1.2929586172103882,1.2972187995910645,1.2920564413070679,1.2931759357452393,1.2931759357452393,0
2017-07-07,1.2968822717666626,1.2976900339126587,1.2868356704711914,1.2973533868789673,1.2973533868789673,0
2017-07-10,1.2890418767929077,1.290988802909851,1.2860578298568726,1.2891249656677246,1.2891249656677246,0
2017-07-12,1.2860082387924194,1.2905224561691284,1.281262755393982,1.2859586477279663,1.2859586477279663,0
2017-07-13,1.2892247438430786,1.2952864170074463,1.2890751361846924,1.2893743515014648,1.2893743515014648,0
2017-07-14,1.2948336601257324,1.3094146251678467,1.2936609983444214,1.294716238975525,1.294716238975525,0
2017-07-17,1.3109596967697144,1.3113033771514893,1.3051252365112305,1.311131477355957,1.311131477355957,0
2017-07-18,1.3051422834396362,1.3123877048492432,1.3006776571273804,1.3053126335144043,1.3053126335144043,0
2017-07-19,1.3037129640579224,1.3051763772964478,1.3013039827346802,1.303865909576416,1.303865909576416,0
2017-07-20,1.303118348121643,1.3036110401153564,1.2935439348220825,1.3032711744308472,1.3032711744308472,0
2017-07-21,1.2965795993804932,1.3019815683364868,1.2955548763275146,1.2965459823608398,1.2965459823608398,0
2017-07-24,1.3005423545837402,1.3052616119384766,1.2992074489593506,1.3004746437072754,1.3004746437072754,0
2017-07-25,1.302677035331726,1.308421015739441,1.301168441772461,1.3031013011932373,1.3031013011932373,0
2017-07-26,1.3028126955032349,1.3066258430480957,1.3004070520401,1.3027619123458862,1.3027619123458862,0
2017-07-27,1.3115097284317017,1.3156163692474365,1.306335687637329,1.311475396156311,1.311475396156311,0
2017-07-28,1.3074800968170166,1.3131458759307861,1.3070528507232666,1.3076680898666382,1.3076680898666382,0
2017-07-31,1.3142850399017334,1.3196442127227783,1.3100322484970093,1.3144922256469727,1.3144922256469727,0
2017-08-01,1.3197835683822632,1.3243454694747925,1.3197835683822632,1.3195397853851318,1.3195397853851318,0
2017-08-02,1.3207770586013794,1.324327826499939,1.319278597831726,1.3207945823669434,1.3207945823669434,0
2017-08-03,1.322873830795288,1.326084017753601,1.311475396156311,1.3228389024734497,1.3228389024734497,0
2017-08-04,1.314578652381897,1.3166556358337402,1.3033220767974854,1.314405918121338,1.314405918121338,0
2017-08-07,1.3045463562011719,1.306165099143982,1.3015918731689453,1.3046995401382446,1.3046995401382446,0
2017-08-08,1.3034920692443848,1.305483102798462,1.2955045700073242,1.3037809133529663,1.3037809133529663,0
2017-08-09,1.2985832691192627,1.3027958869934082,1.2969664335250854,1.2986170053482056,1.2986170053482056,0
2017-08-10,1.301574945449829,1.3017443418502808,1.2956725358963013,1.3014055490493774,1.3014055490493774,0
2017-08-11,1.297774314880371,1.3009653091430664,1.294598937034607,1.2976733446121216,1.2976733446121216,0
2017-08-14,1.3008129596710205,1.3022528886795044,1.2960922718048096,1.3005930185317993,1.3005930185317993,0
2017-08-15,1.2965964078903198,1.2973533868789673,1.2848020792007446,1.2965123653411865,1.2965123653411865,0
2017-08-16,1.2868025302886963,1.2903226613998413,1.2844555377960205,1.2867032289505005,1.2867032289505005,0
2017-08-17,1.2890751361846924,1.2911555767059326,1.285413146018982,1.2891582250595093,1.2891582250595093,0
2017-08-18,1.2865873575210571,1.2914891242980957,1.2835652828216553,1.2865046262741089,1.2865046262741089,0
2017-08-21,1.287282943725586,1.2914724349975586,1.2851818799972534,1.2873657941818237,1.2873657941818237,0
2017-08-22,1.2898565530776978,1.2911555767059326,1.2811970710754395,1.289823293685913,1.289823293685913,0
2017-08-23,1.2824623584747314,1.2833675146102905,1.2782820463180542,1.2823965549468994,1.2823965549468994,0
2017-08-24,1.2802950143814087,1.2836971282958984,1.2777429819107056,1.28037691116333,1.28037691116333,0
2017-08-25,1.2801802158355713,1.288676381111145,1.2796396017074585,1.280393362045288,1.280393362045288,0
2017-08-28,1.290555715560913,1.2930755615234375,1.287432074546814,1.2905224561691284,1.2905224561691284,0
2017-08-29,1.2927746772766113,1.2978754043579102,1.2926911115646362,1.2927078008651733,1.2927078008651733,0
2017-08-30,1.292290210723877,1.2939958572387695,1.2883609533309937,1.292657732963562,1.292657732963562,0
2017-08-31,1.2919062376022339,1.293326497077942,1.2855123281478882,1.2920564413070679,1.2920564413070679,0
2017-09-01,1.2940125465393066,1.299511432647705,1.2906222343444824,1.2941633462905884,1.2941633462905884,0
2017-09-04,1.2965123653411865,1.2968486547470093,1.2932761907577515,1.2965123653411865,1.2965123653411865,0
2017-09-05,1.2924572229385376,1.3031013011932373,1.2911388874053955,1.2924071550369263,1.2924071550369263,0
2017-09-06,1.3041380643844604,1.308215618133545,1.3020833730697632,1.3041210174560547,1.3041210174560547,0
2017-09-07,1.3046314716339111,1.3116130828857422,1.303407073020935,1.3049719333648682,1.3049719333648682,0
2017-09-08,1.3105130195617676,1.3221392631530762,1.309963583946228,1.3104785680770874,1.3104785680770874,0
2017-09-11,1.3195223808288574,1.322226643562317,1.3167771100997925,1.3197661638259888,1.3197661638259888,0
2017-09-12,1.3171759843826294,1.3287270069122314,1.3162224292755127,1.3169677257537842,1.3169677257537842,0
2017-09-13,1.32908034324646,1.3328534364700317,1.3205852508544922,1.3289213180541992,1.3289213180541992,0
2017-09-14,1.320899248123169,1.3398360013961792,1.319278597831726,1.3206027746200562,1.3206027746200562,0
2017-09-15,1.3401232957839966,1.361581563949585,1.3383835554122925,1.3399077653884888,1.3399077653884888,0
2017-09-18,1.3578654527664185,1.3615630865097046,1.3482539653778076,1.3575152158737183,1.3575152158737183,0
2017-09-19,1.3514609336853027,1.3552155494689941,1.3472731113433838,1.3516618013381958,1.3516618013381958,0
2017-09-20,1.351515769958496,1.3599151372909546,1.3510043621063232,1.3515340089797974,1.3515340089797974,0
2017-09-21,1.3488540649414062,1.3578654527664185,1.3472548723220825,1.3489633798599243,1.3489633798599243,0
2017-09-22,1.3580129146575928,1.3598041534423828,1.349436640739441,1.3579760789871216,1.3579760789871216,0
2017-09-25,1.350785493850708,1.3570178747177124,1.3463480472564697,1.3507307767868042,1.3507307767868042,0
2017-09-26,1.3476543426513672,1.3513330221176147,1.3410937786102295,1.3477815389633179,1.3477815389633179,0
2017-09-27,1.3441402912139893,1.3449898958206177,1.3365768194198608,1.3448090553283691,1.3448090553283691,0
2017-09-28,1.339943766593933,1.345279335975647,1.3348639011383057,1.3398897647857666,1.3398897647857666,0
2017-09-29,1.3429489135742188,1.3431833982467651,1.3352917432785034,1.343021035194397,1.343021035194397,0
2017-10-02,1.3393514156341553,1.339674472808838,1.3259083032608032,1.3394052982330322,1.3394052982330322,0
2017-10-03,1.327439546585083,1.3287270069122314,1.3225939273834229,1.3275628089904785,1.3275628089904785,0
2017-10-04,1.3242226839065552,1.3289036750793457,1.3242226839065552,1.3241175413131714,1.3241175413131714,0
2017-10-05,1.3234516382217407,1.3249069452285767,1.312284231185913,1.323276400566101,1.323276400566101,0
2017-10-06,1.311475396156311,1.311475396156311,1.302897572517395,1.3112690448760986,1.3112690448760986,0
2017-10-09,1.3083524703979492,1.318426251411438,1.307651162147522,1.3084039688110352,1.3084039688110352,0
2017-10-10,1.3141123056411743,1.3223315477371216,1.3141123056411743,1.314405918121338,1.314405918121338,0
2017-10-11,1.3210039138793945,1.322226643562317,1.3175230026245117,1.3211086988449097,1.3211086988449097,0
2017-10-12,1.3239071369171143,1.326611876487732,1.31271493434906,1.3239772319793701,1.3239772319793701,0
2017-10-13,1.326383113861084,1.333653450012207,1.3260313272476196,1.326435923576355,1.326435923576355,0
2017-10-16,1.3288860321044922,1.3312033414840698,1.325644612312317,1.3288860321044922,1.3288860321044922,0
2017-10-17,1.325556755065918,1.3285858631134033,1.3156336545944214,1.3252933025360107,1.3252933025360107,0
2017-10-18,1.3193656206130981,1.3201320171356201,1.3144922256469727,1.319487452507019,1.319487452507019,0
2017-10-19,1.3211784362792969,1.322873830795288,1.3138532638549805,1.321300745010376,1.321300745010376,0
2017-10-20,1.3155298233032227,1.3200970888137817,1.3090718984603882,1.3150626420974731,1.3150626420974731,0
2017-10-23,1.3191741704940796,1.322226643562317,1.3161531686782837,1.3189828395843506,1.3189828395843506,0
2017-10-24,1.3202714920043945,1.3229262828826904,1.31137216091156,1.3206549882888794,1.3206549882888794,0
2017-10-25,1.3129907846450806,1.3271048069000244,1.3112002611160278,1.3131976127624512,1.3131976127624512,0
2017-10-26,1.3272985219955444,1.3281975984573364,1.316326379776001,1.327351450920105,1.327351450920105,0
2017-10-27,1.3129045963287354,1.3139568567276,1.307497262954712,1.3130252361297607,1.3130252361297607,0
2017-10-30,1.3137152194976807,1.3201320171356201,1.3128528594970703,1.3134045600891113,1.3134045600891113,0
2017-10-31,1.3211086988449097,1.3284623622894287,1.3192960023880005,1.3212482929229736,1.3212482929229736,0
2017-11-01,1.329115629196167,1.3318061828613281,1.3253810405731201,1.3292216062545776,1.3292216062545776,0
2017-11-02,1.325556755065918,1.3299640417099,1.3065063953399658,1.3255391120910645,1.3255391120910645,0
2017-11-03,1.3054488897323608,1.3123188018798828,1.3041549921035767,1.30532968044281,1.30532968044281,0
2017-11-06,1.3079760074615479,1.3152875900268555,1.3059945106506348,1.30804443359375,1.30804443359375,0
2017-11-07,1.317401647567749,1.3177140951156616,1.3112002611160278,1.3175057172775269,1.3175057172775269,0
2017-11-08,1.317314863204956,1.3178702592849731,1.3088148832321167,1.3172106742858887,1.3172106742858887,0
2017-11-09,1.311475396156311,1.3151664733886719,1.3086949586868286,1.3113033771514893,1.3113033771514893,0
2017-11-10,1.3142677545547485,1.3229262828826904,1.3116475343704224,1.3144404888153076,1.3144404888153076,0
2017-11-13,1.3119055032730103,1.3137152194976807,1.3063015937805176,1.312026023864746,1.312026023864746,0
2017-11-14,1.3120604753494263,1.3130252361297607,1.3077536821365356,1.3123359680175781,1.3123359680175781,0
2017-11-15,1.3159799575805664,1.3208643198013306,1.3131630420684814,1.3157894611358643,1.3157894611358643,0
2017-11-17,1.3199577331542969,1.3259609937667847,1.3171932697296143,1.3200448751449585,1.3200448751449585,0
2017-11-20,1.3201320171356201,1.327492356300354,1.318721890449524,1.3202714920043945,1.3202714920043945,0
2017-11-21,1.324327826499939,1.3267878293991089,1.3222790956497192,1.3245033025741577,1.3245033025741577,0
2017-11-22,1.3246787786483765,1.3296104669570923,1.3218071460723877,1.3245558738708496,1.3245558738708496,0
2017-11-23,1.3317352533340454,1.333866834640503,1.3289036750793457,1.3316820859909058,1.3316820859909058,0
2017-11-24,1.3306366205215454,1.335951805114746,1.3280917406082153,1.330672025680542,1.330672025680542,0
2017-11-27,1.33249831199646,1.338186502456665,1.3311679363250732,1.3324450254440308,1.3324450254440308,0
2017-11-28,1.3321433067321777,1.3344186544418335,1.3223490715026855,1.3322319984436035,1.3322319984436035,0
2017-11-29,1.3367197513580322,1.3446282148361206,1.3353630304336548,1.3365410566329956,1.3365410566329956,0
2017-11-30,1.3414536714553833,1.3548849821090698,1.3411837816238403,1.3417235612869263,1.3417235612869263,0
2017-12-01,1.3531067371368408,1.3550136089324951,1.3461849689483643,1.3529969453811646,1.3529969453811646,0
2017-12-04,1.3490725755691528,1.3538578748703003,1.3422459363937378,1.349400281906128,1.349400281906128,0
2017-12-05,1.347527265548706,1.3480722904205322,1.3376137018203735,1.347527265548706,1.347527265548706,0
2017-12-06,1.3415615558624268,1.3437248468399048,1.3360588550567627,1.341525673866272,1.341525673866272,0
2017-12-07,1.3391542434692383,1.343111276626587,1.332338571548462,1.3392258882522583,1.3392258882522583,0
2017-12-08,1.3482903242111206,1.3519543409347534,1.3358268737792969,1.348435878753662,1.348435878753662,0
2017-12-11,1.3392080068588257,1.3426424264907837,1.335006594657898,1.3392080068588257,1.3392080068588257,0
2017-12-12,1.3346680402755737,1.3377389907836914,1.3312920331954956,1.334935188293457,1.334935188293457,0
2017-12-13,1.3320013284683228,1.3376315832138062,1.3313628435134888,1.331948161125183,1.331948161125183,0
2017-12-14,1.3411117792129517,1.345569133758545,1.3395129442214966,1.3409678936004639,1.3409678936004639,0
2017-12-15,1.343273639678955,1.3449898958206177,1.3308136463165283,1.3432915210723877,1.3432915210723877,0
2017-12-18,1.3317530155181885,1.3417775630950928,1.3311325311660767,1.3317352533340454,1.3317352533340454,0
2017-12-19,1.3379000425338745,1.339943766593933,1.3335645198822021,1.3380789756774902,1.3380789756774902,0
2017-12-20,1.3386342525482178,1.3418855667114258,1.3379179239273071,1.3386881351470947,1.3386881351470947,0
2017-12-21,1.3369877338409424,1.3388673067092896,1.3336000442504883,1.3372023105621338,1.3372023105621338,0
2017-12-22,1.3378105163574219,1.339943766593933,1.3364337682724,1.338043212890625,1.338043212890625,0
2017-12-25,1.3367197513580322,1.3395847082138062,1.3363088369369507,1.3365052938461304,1.3365052938461304,0
2017-12-26,1.3374885320663452,1.3379716873168945,1.334917426109314,1.3376137018203735,1.3376137018203735,0
2017-12-27,1.33738112449646,1.3431833982467651,1.3370413780212402,1.337470531463623,1.337470531463623,0
2017-12-28,1.3402670621871948,1.3457139730453491,1.339925765991211,1.3403927087783813,1.3403927087783813,0
2017-12-29,1.344266653060913,1.3541511297225952,1.3439234495162964,1.344085931777954,1.344085931777954,0
2018-01-01,1.351607084274292,1.351607084274292,1.348199486732483,1.351607084274292,1.351607084274292,0
2018-01-02,1.35111403465271,1.3596748113632202,1.3509314060211182,1.3511322736740112,1.3511322736740112,0
2018-01-03,1.3594529628753662,1.3614704608917236,1.3498737812042236,1.359619379043579,1.359619379043579,0
2018-01-04,1.3511687517166138,1.3561160564422607,1.3506578207015991,1.3511322736740112,1.3511322736740112,0
2018-01-05,1.355380892753601,1.3580313920974731,1.3526674509048462,1.3552889823913574,1.3552889823913574,0
2018-01-08,1.3575520515441895,1.3585480451583862,1.3525760173797607,1.3575890064239502,1.3575890064239502,0
